,Unnamed: 0,sentence_id,sentence,status,tense
138,3855,NWRW1800000022.38.10.1,(오바마 대통령과 툭 터놓고 /대화하는/) [사이]가 되기 위해서는 동맹국을 강조하는 것 외에도 그가 고개를 끄덕거릴 정도의 아이디어와 열정이 있어야 한다.,n,pa
139,73356,NWRW1800000045.316.4.1,(‘정윤회 동향’ 문건 파문과 김영한 전 대통령민정수석비서관의 ‘항명’ 사태에서 /드러난/) [청와대의 기강 해이]를 놓고 (인적 쇄신을 /요구하는/) [민심의 눈높이]와 박 대통령의 현실 인식은 큰 차이를 보였다는 것이다.,aa,ptpa
140,91479,NWRW1800000052.279.9.5,(3회에도 /1실점한/) [로저스]는 5회 2사 2루에서 박경수에게 적시타를 맞아 끝내 4-4 동점을 허용했다.,a,pt
141,81157,NWRW1800000048.227.4.3,이 사고로 /작업중이던/ 협력업체 직원 이아무개(32)씨와 문아무개(34) 씨 등 2명이 숨졌다.,x,xx
142,56906,NWRW1800000040.41.2.1,(하지만 (인도를 비롯한 신흥경제 국가들의 자산 추락을 /진정시킬/) [동력]도 보이지 /않는/) [상황]이다.,hn,fupa
143,8218,NWRW1800000022.445.7.1,"조총련기관지 조선신보는 2003년 12월 ""종합시장은 (북한 경제관리 개선의 심도와 폭을 /보여주는/) [사변]""이라고까지 했다.",a,pa
144,94569,NWRW1800000053.214.1.1,(풍부한 경험을 /지닌/) [두 선발투수]의 어깨에 양 팀의 첫승이 달렸다.,b,pt
145,26881,NWRW1800000029.249.5.2,앞서 심 씨는 15일 (직원 임금 8억9000여만 원을 /체불한/) [혐의]로 불구속 기소됐다.,n,pt
146,15204,NWRW1800000025.329.4.3,FDA에 따르면 경고그림은 담뱃갑의 앞뒷면 절반을 차지하며 지면에 /싣는/) 광고 중 20%에도 경고그림을 삽입해야 한다.,x,xx
147,93211,NWRW1800000053.61.3.2,LG전자는 (이런 태양광 시장 변화에 가장 적극적으로 /대응하는/) [기업]이다.,n,pa
148,5374,NWRW1800000022.170.4.3,/오는/ 14일엔 처인구 양지면 주북리에 노인요양시설 '온누리요양센터'가 문을 연다.,x,xx
149,51006,NWRW1800000038.19.5.4,루마니아 적십자는 지난해 8만1000여 빈곤 가구에 (50만㎏에 /달하는/) [구호 식량]을 지급했다.,a,pa
150,105409,NWRW1800000056.381.5.1,(국내 최대 방산업체 회계분식·횡령·채용 비리 등 /주도한/) [혐의],n,ps
151,82390,NWRW1800000048.351.3.9,지난해 정부가 누리과정(3~5살 유치원·어린이집 통합교육과정) 비용을 시·도교육청에 떠넘기려고 안간힘 /썼던/ 걸 떠올려보자.,x,xx
152,41936,NWRW1800000033.371.4.2,이 대통령은 (이날 /방송된/) [라디오 연설]에서 (15일 /시행되는/) [의약품의 슈퍼마켓 판매]에 대해 “의약품 이용은 생명과 관계된 일이어서 원칙적으로 의료 전문가의 관리와 지도가 필요하지만 제한된 범위에서 국민 불편을 더는 것도 중요하다”고 말했다.,ab,ptfu
153,88925,NWRW1800000052.50.13.3,(과점주주가 /추천하는/) [사외이사 5명]은 다음달 30일 주주총회에서 선임된다.,c,pa
154,53688,NWRW1800000038.232.5.2,(순조롭게 /내려오던/) [그]는 슬로프 중간쯤 기문에서 크게 넘어졌다.,a,pt
155,41728,NWRW1800000033.355.3.2,중국 해군 소속 핵잠수함이 센카쿠(尖閣) 열도(중국명 댜오위다오·釣魚島) 인근 해역에 /접근한/ 미국 항공모함 감시에 나서 긴장이 고조되고 있다.,x,xx
156,34155,NWRW1800000032.95.6.1,당시 베이징올림픽을 앞두고 티베트인들이 (한족들이 /운영하는/) 가게 등을 공격해 22명이 숨졌다.,x,xx
157,15530,NWRW1800000025.360.12.1,"―오늘 아침에 북한군이 포격 훈련을 했다는데, 이번 협의회를 /겨냥한/ 것으로 보나.",x,xx
158,6295,NWRW1800000022.268.5.1,"경제분석서임과 동시에 (기업인들에게는 어디서 새로운 비즈니스의 기회를 찾아야 하는지, 일반인들에게는 (한국경제를 /바라보는/) [포인트]가 무엇인지 등을 간략하면서도 깊이 있게 /보여주는/) (한국경제 출구전략에 /관한/) [[핸드북]]이다.",hba,papapa
159,101980,NWRW1800000056.11.9.2,기업이 자신의 주식이 /거래되는/) 시장을 바꾸는 것을 탓할 수만은 없다.,x,xx
160,38558,NWRW1800000033.121.1.1,영어 실력이 뛰어나면 유급으로 /일할/ 수도 있다.,x,xx
161,33192,NWRW1800000030.417.22.1,"“국무총리실과 협의해 공공기관 지방이전 후,(‘ 수도권 U턴’문제 등 /우려하는/) [문제]가 불거지지 않도록 하겠다.”",c,pa
162,82336,NWRW1800000048.347.3.1,남 얘기 하긴 쉽지만 자기 일 되면 만만치 /않은/ 법이다.,x,xx
163,94949,NWRW1800000053.256.2.5,일제강점기 때 (/부농이었던/) [시아버지]가 ‘반당 반혁명 종파분자’로 처단된 탓이다.,b,pt
164,103665,NWRW1800000056.201.7.3,크기가 /4~18㎝가량인/ 이 뼛조각들은 세월호 뱃머리 객실(A데크) 아래 리프팅빔(받침대) 주변에서 발견됐다.,x,xx
165,37342,NWRW1800000033.25.9.3,(세계 IT시장에서 일본 소프트웨어 업체가 힘을 못 /쓰는/) [이유]다.,o,pa
166,64613,NWRW1800000041.297.4.2,((아베 내각의 /간판스타인/) [오부치]가 후원회를 통해 지역구 유권자들에게 총 5억 원대의 공연 관람 비용을 /제공한/) [의혹]으로 장관직에서 물러났다.,qn,pspt
167,63827,NWRW1800000041.243.6.7,"이근호(상주), 기성용(선덜랜드) 등 /많은/ 선수들이 주저 없이 대표팀 분위기를 밝게 /하는/ 선수로 박주영을 꼽았다.",x,xx
168,62677,NWRW1800000041.154.8.2,"이경준 평론가는 신작을 “(첫 페이지를 넘기면 결말이 /예상되는/) [소설]”에 빗대며 “초기의 패기나 3, 4집에서 보여준 앨범으로서의 완성도가 떨어진다”고 평했다.",n,pa
169,68723,NWRW1800000044.234.9.1,10년 넘게 복날 아침마다 보신탕을 /먹어온/ ‘마니아’인 박순옥(69)씨는 “복날에는 아침부터 개고기를 먹어야 힘이 난다”고 했다.,x,xx
170,31100,NWRW1800000030.237.4.5,(과정을 /중시하는/) [그네들] 문화 그대로다.,b,pa
171,80715,NWRW1800000048.142.10.4,(지난해부터 북동부 국경지대를 /오가는/) [버스]는 경찰의 호위를 받아왔으나 이번엔 예외였다.,a,pt
172,104466,NWRW1800000056.277.11.1,"(“한국과 미국 여자프로골프 투어를 거쳐 (박세리, 박인비 선배님처럼 명예의 전당에 /오르는/) [선수]가 /되겠다”는/) 포부도 밝혔다.",nm,fufu
173,40378,NWRW1800000033.255.5.3,아산은 (최근 지역 내 기업들로 컨소시엄을 구성해 러시앤캐시를 /인수할/) [계획]을 세웠다.,n,fu
174,26855,NWRW1800000029.248.7.2,수리‘나’형과 외국어가 /쉬웠던/ 만큼 인문계 상위권은 언어와 사회탐구 영역이 변수로 /작용할/ 것으로 보인다.,x,xx
175,55190,NWRW1800000038.345.2.1,"송 의원은 또 ""지금까지 야권은 대안과 비전이 /아닌/ 반여(反與) 후보 단일화에 모든 것을 /건/ '반대의 연합'을 통해 유권자의 선택을 요구했지만, 이런 방식으로는 더 이상 /새로운/ 정치도, 거대 여당을 /뛰어넘는/ 대안 세력의 성장도 가능하지 않다""며 야권 전체를 비판했다.",x,xx
176,57950,NWRW1800000040.135.7.1,"(토트를 /운영하는/) [오디션월드네트워크]는 “((연예인 지망생의 재능을 체계적으로 /분석해주는/) [시스템]이 부족해 진로 결정을 /고민하는/) [이들]이 많은데, 토트가 도움이 될 것”이라 주장합니다.",bab,papapa
177,22478,NWRW1800000028.182.5.2,(동북아 공동체론에 /대한/) [강조]도 잊지 않았다.,x,xx
178,75608,NWRW1800000046.93.3.6,(각국에서 /온/) [패션계 유명 인사들]이 입맛을 다시며 음식 주위로 몰려들었다.,a,pt
179,85689,NWRW1800000049.210.11.1,일본뇌염 바이러스 항체를 갖지 /못한/ 것.,x,xx
180,21528,NWRW1800000028.62.4.3,특히 (연구·개발 사업비에서 초과로 /인출한/) [10억원]을 정산환수금에서 대체 처리해 횡령 사실을 은폐하려 한 것으로 나타났다.,c,pt
181,2830,NWRW1800000021.373.7.1,이에 앞서 충북도는 전국 대비 15.6%의 /높은/ 점유율을 /보이는/ 도내 육우(2008년 말 현재 240농가 2만4000마리)를 명품화하기 위해 ‘육품정 육우 광역클러스터 사업’에 뛰어들었다.,x,xx
182,82213,NWRW1800000048.334.9.2,한신이나 오승환 양쪽 모두 답답한 부분은 올 시즌 성적이다.,x,xx
183,43739,NWRW1800000036.104.7.1,그러나 위기가 /고조되는/ 것을 두려워하지도 않는다”라고 잘라 말했다.,x,xx
184,83483,NWRW1800000049.33.10.1,"올해 7월에는 사이버보안 업체 다크트레이스, /블록체인/ 전문 기술업체 블로코 등에 투자했다.",x,xx
185,57665,NWRW1800000040.105.6.2,((정권교체 바람을 /담은/) [신문광고]를 /실었다는/) [이유]로 소설가 손홍규씨가 18일 경찰에 소환되어 조사를 받았다.,ao,ptpt
186,8640,NWRW1800000024.28.2.1,금융감독원 관계자는 “최근에는 인터넷 방송이나 인터넷 카지노 등도 (투자자를 모으기 /위한/) [미끼]로 자주 등장하고 있다”고 설명했다.,a,pa
187,104471,NWRW1800000056.277.12.3,"2014년 인천아시안게임 여자단체전 은메달, 2015년 세계주니어선수권 여자 개인전과 단체전 우승, 지난해 세계아마추어선수권 여자 개인전과 단체전 우승 등이 그가 /일궈낸/ 성적이다.",x,xx
188,57547,NWRW1800000040.97.8.2,지난 7일 베이징 제8중학교에서는 이와 매우 /대조적인/ 장면이 펼쳐졌다.,x,xx
189,55981,NWRW1800000038.412.7.1,"그는 ""해당 아동(채모군) 측에 혹시 어떤 어려움이 있을지 /알/ 수 없으나 혼란을 /해소한다는/ 차원에서 /이른/ 시일 내에 유전자 검사에 /응할/ 것도 부탁한다""고 밝혔다.",x,xx
190,11863,NWRW1800000024.448.3.2,"국토해양부는 공동주택 관리비 현황을 /공개하는/ ‘공동주택 관리시스템’(www.khmais.net)에 /등록된/ 전국 1만465개 아파트 단지의 8월 관리비를 /분석한/ 결과, ‘광진 트라팰리스’가 1㎡당 1959원으로 가장 비쌌다고 1일 밝혔다.",x,xx
191,43911,NWRW1800000036.118.9.3,"세바스티안에게 (여자 분장을 하게 한 뒤 사진을 /찍는/) [장난]을 벌였는데, 그 뒤 ‘이런 장난을 싫어하지 않다니, 넌 혹시 동성애자가 아닐까?’ 의문을 제기한 것.",n,pa
192,3198,NWRW1800000021.411.16.1,이 대통령은 저서 ‘신화는 없다’에서 ((현대건설 사장으로서 한국에 /온/) [웨스팅하우스 수석부사장]과 치열하게 담판을 /벌인/) [일화]를 소개한 바 있다.,bn,ptpt
193,9439,NWRW1800000024.143.5.4,(대인간 접촉으로 /확산되는/) [이번 돼지인플루엔자]의 확산 차단에 결정적 실수를 저지른 것이다.,b,pa
194,88111,NWRW1800000049.389.4.2,26일 서울구치소 내부 사정에 밝은 관계자들에 따르면 최 씨는 10월 31일 밤 긴급 체포돼 (두 평도 채 안 /되는/) [독방]에 수감됐지만 갖가지 특혜를 받았다.,a,pa
195,98843,NWRW1800000054.212.6.1,하지만 이 역시 (8000만원 /낮은/) [9000만원]에 매수했다고 신고한 것으로 돼 있다.,b,pt
196,28453,NWRW1800000030.19.3.2,사회주의와 /독재라는/ 공통점을 /가진/ 나라들끼리 /밀착한/ 것을 넘어 2000년 이후에는 /아들들인/ 바샤르 알아사드와 김정일 간에도 대(代)를 /이은/ 친선을 유지하고 있다고 북한의 조선중앙방송이 /보도한/ 일도 있다.,x,xx
197,30684,NWRW1800000030.210.5.2,"이 대표는 (이용일 KBO 총재대행과 8개 구단 대표가 모두 /나온/) [이사회]에서 ""야구계에 새 일자리를 창출하고 앞으로 제10구단이 출범할 수 있도록 엔씨소프트가 2013년 1군에 참가하겠다""는 목표를 밝히면서 선수 추가 지원을 희망했다.",k,pt
198,90247,NWRW1800000052.144.9.1,"소나타 3곡, 파르티타 3곡 등 모두 6곡으로, (연주시간이 2시간을 훌쩍 /넘는/) [방대한 분량]이다.",n,pa
199,29159,NWRW1800000030.71.3.1,[자녀 키 방학 때 챙기자] (上) 1년간 4㎝ 안 /큰/ 어린이는 성장판 검사를,x,xx
200,45269,NWRW1800000036.272.7.1,그 뒤 심씨는 중앙고등군법회의에서 /위장자수한/ /이중간첩이라는/ 혐의(국방경비법 위반)를 뒤집어쓰고 사형을 선고받아 1961년 처형당했다.,x,xx
201,22977,NWRW1800000028.233.9.3,(세 사람의 노래패에 뒤늦게 /들어온/) [해금 전공 국악과 신입생 선화]에게 연우가 빠져들면서 사태는 점차 파국으로 치닫는다.,b,pt
202,23380,NWRW1800000028.289.2.2,휴심(休心)을 /위한/ 방법에는 여러 가지가 있습니다.,x,xx
203,39028,NWRW1800000033.160.8.4,"이 밖에 3D 박물관, 사이버 문화유산 답사, (아바타를 /이용한/) [사이버종합민원실] 등 다양한 서비스가 가능하다.",f,pa
204,38101,NWRW1800000033.82.3.1,"월스트리트저널은 12일 “‘섹스, 거짓말, 그리고 비디오테이프’라는 영화 제목에 빗대 이번 스캔들을 ‘섹스, 거짓말, 그리고 G메일’이라고 할 수 있다”며 “((기밀정보를 /다루는/) [군]과 정보당국 책임자들이 (보안이 /취약한/) [개인용 e메일]을 사용하는 것을 /제한하는/) [조치]가 필요하다”고 지적했다.",bbn,papspa
205,28612,NWRW1800000030.31.6.3,이 모임은 도쿄 하수처리장의 방사성 물질 오염농도가 기준치를 /초과하는/ 것을 밝혀냈다.,x,xx
206,1648,NWRW1800000021.216.8.1,이에 따라 일부 전임자는 조합비를 통해 노조 간부로서의 월급을 받으면서도 휴직을 하지 않아 소속 기관의 공무원 월급은 월급대로 /챙겨왔던/ 것으로 알려졌다.,x,xx
207,39774,NWRW1800000033.212.9.1,(외국어 다음으로 만점자 비율이 /낮은/) [수리 ‘가’]에서 1등급을 받은 김천고와 중동고 학생의 비율도 각각 5.9%포인트와 0.7%포인트 늘었다.,b,ps
208,97989,NWRW1800000054.154.6.5,시위 생중계 외에도 (보수 논객들이 모여 입담을 겨루거나 보수 성향 시민들의 자유 발언을 /담는/) [콘텐츠]도 인기를 끌고 있다.,g,pa
209,83300,NWRW1800000049.19.6.3,로켓배송은 (쿠팡이 직접 제품을 매입해 물류창고에 보관하다가 주문이 들어오면 자체 배송망을 통해 다음 날 /배달하는/) [시스템]이다.,n,pa
210,23748,NWRW1800000028.338.6.2,"(소방서가 /보유한/) [고가사다리 장착 소방차]는 기껏해야 12~15층까지 닿기 때문에, 이런 고층 아파트에서 불이 나면 각 층에 설치된 소화전을 연결해 진화 작업을 벌여야 한다.",c,pa
211,96691,NWRW1800000054.35.6.2,"소셜미디어에는 ""이 같은 선언이 미용업계 대표 잡지에서 나오다니 반갑다"" ""나도 아름다운 여성이라는 걸 일깨워줘 /감사하다""는/ 등의 댓글이 올라왔다.",x,xx
212,58524,NWRW1800000040.222.9.2,연구진은 (이처럼 실러캔스의 유전자 변화가 /적은/) [이유]를 (변화가 필요 /없는/) [서식환경]과 관련이 있을 것으로 추정했다.,oa,psps
213,22080,NWRW1800000028.133.3.3,또 “현 단계에서는 (진실을 /확인할/) [증거]를 찾는 게 중요하며 이런 작업을 위해서는 국제사회의 협조가 필요하다”고 덧붙였다.,h,fu
214,13295,NWRW1800000025.104.7.2,이들이 숙소로 쓰는 곳은 (컨테이너를 연결해 /만든/) [조립식 건물].,c,pa
215,85012,NWRW1800000049.141.7.1,아이들도 좋아하지만 특히 엄마들에게서 /뜨거운/ 반응을 얻고 있다.,x,xx
216,83724,NWRW1800000049.49.5.2,중국의 대북 영향력에 대해선 “북한이 과거 중국의 반응을 염려하곤 했지만 이제는 우리의 요구를 수용하지 않아 영향력이 감소하고 있는 것 같다”며 “(이런 북한을 바꿀 수 /있는/) 열쇠는 미국의 손안에 있고 중국의 손에는 없다”고 했다.,x,xx
217,26727,NWRW1800000029.234.5.4,같은 날 밤 정 씨는 김 양을 경기 안양시 만안구의 한 모텔로 데리고 가 성관계를 갖고 이튿날 함께 지하철을 타고 가다 신도림역 부근에서 헤어졌다.,x,xx
218,81134,NWRW1800000048.191.4.5,1992년에 /같은/ 이름의 공연을 /벌였던/ 봉고·퍼커션 거장 류복성이 주최자로 나섰다.,x,xx
219,31398,NWRW1800000030.269.7.2,이날 공청회가 비정규직 문제를 해결하기 위해 국회가 도와줘야 /할/ 것이 무엇인지를 물어봤다면 더 /생산적인/ 토론이 /됐을/ 것이다.,x,xx
220,48125,NWRW1800000037.135.9.1,(지난해 /방송된/) [시즌1]에 이어 (5월 /종영한/) [시즌2]는 (30% /가까운/) 높은 [시청률]을 기록했다.,bba,ptptps
